"loop","Parameter","Estimate","StandardError","DF","tValue","Probt","Alpha","Lower","Upper","Gradient"
581,"b52",-0.3268,0.1446,500,-2.26,"0.0242",0.05,-0.6108,-0.0427,5.776e-06
582,"b01",-2.1233,0.3045,500,-6.97,"<.0001",0.05,-2.7215,-1.5252,-6e-05
582,"b02",-1.374,0.2367,500,-5.81,"<.0001",0.05,-1.839,-0.9091,-1e-05
582,"b11",-0.0569,0.3388,500,-0.17,"0.8667",0.05,-0.7226,0.6088,-2e-05
582,"b12",-0.2629,0.2735,500,-0.96,"0.3368",0.05,-0.8003,0.2744,-5e-05
582,"b21",0.08789,0.1574,500,0.56,"0.5770",0.05,-0.2214,0.3972,-6e-05
582,"b22",-0.04985,0.1299,500,-0.38,"0.7013",0.05,-0.3051,0.2054,2.1e-05
582,"b31",-0.03568,0.1601,500,-0.22,"0.8237",0.05,-0.3502,0.2788,-0.00019
582,"b32",0.03935,0.1324,500,0.3,"0.7665",0.05,-0.2209,0.2996,-2.87e-06
582,"b41",0.657,0.1616,500,4.07,"<.0001",0.05,0.3396,0.9744,-1e-05
582,"b42",1.0219,0.1447,500,7.06,"<.0001",0.05,0.7375,1.3062,-0.00016
582,"b51",-0.5531,0.16,500,-3.46,"0.0006",0.05,-0.8675,-0.2386,1.2e-05
582,"b52",-0.1043,0.1293,500,-0.81,"0.4200",0.05,-0.3583,0.1496,4.8e-05
583,"b01",-2.7145,0.37,500,-7.34,"<.0001",0.05,-3.4414,-1.9875,-3e-05
583,"b02",-1.3082,0.2295,500,-5.7,"<.0001",0.05,-1.759,-0.8573,0.000441
583,"b11",0.4262,0.3678,500,1.16,"0.2471",0.05,-0.2964,1.1489,-9e-05
583,"b12",-0.5638,0.2866,500,-1.97,"0.0497",0.05,-1.127,-0.00068,0.000343
583,"b21",0.2448,0.1678,500,1.46,"0.1453",0.05,-0.08498,0.5746,-0.00013
583,"b22",0.1983,0.1437,500,1.38,"0.1682",0.05,-0.08402,0.4806,-0.00046
583,"b31",-0.2373,0.182,500,-1.3,"0.1929",0.05,-0.5948,0.1203,0.000122
583,"b32",0.004522,0.1474,500,0.03,"0.9755",0.05,-0.2851,0.2941,0.000136
583,"b41",1.3419,0.2074,500,6.47,"<.0001",0.05,0.9344,1.7494,-8e-05
583,"b42",0.7853,0.1573,500,4.99,"<.0001",0.05,0.4762,1.0944,-0.00025
583,"b51",-0.4755,0.1767,500,-2.69,"0.0074",0.05,-0.8226,-0.1283,-0.00012
583,"b52",0.06621,0.1445,500,0.46,"0.6469",0.05,-0.2176,0.3501,0.000374
584,"b01",-1.823,0.2904,500,-6.28,"<.0001",0.05,-2.3936,-1.2523,1e-05
584,"b02",-1.691,0.2783,500,-6.08,"<.0001",0.05,-2.2378,-1.1442,-5.74e-06
584,"b11",-0.5043,0.3315,500,-1.52,"0.1288",0.05,-1.1556,0.1469,-1e-05
584,"b12",-0.217,0.3002,500,-0.72,"0.4701",0.05,-0.8069,0.3729,-3e-05
584,"b21",0.5192,0.1627,500,3.19,"0.0015",0.05,0.1995,0.839,0.000116
584,"b22",0.2007,0.1389,500,1.44,"0.1492",0.05,-0.07223,0.4736,3.3e-05
584,"b31",-0.2083,0.1498,500,-1.39,"0.1649",0.05,-0.5026,0.08599,-2e-05
584,"b32",-0.3717,0.1344,500,-2.76,"0.0059",0.05,-0.6358,-0.1075,-6e-05
584,"b41",0.8948,0.1867,500,4.79,"<.0001",0.05,0.5279,1.2616,-6e-05
584,"b42",1.4013,0.1839,500,7.62,"<.0001",0.05,1.0401,1.7626,-5e-05
584,"b51",-0.2307,0.1603,500,-1.44,"0.1508",0.05,-0.5457,0.08429,8.7e-05
584,"b52",-0.08608,0.1408,500,-0.61,"0.5413",0.05,-0.3628,0.1906,-3e-05
585,"b01",-1.9384,0.2891,500,-6.71,"<.0001",0.05,-2.5064,-1.3704,-0.00027
585,"b02",-1.6966,0.2697,500,-6.29,"<.0001",0.05,-2.2265,-1.1668,-0.00043
585,"b11",-0.2361,0.3163,500,-0.75,"0.4558",0.05,-0.8575,0.3854,-2e-05
585,"b12",0.02964,0.2888,500,0.1,"0.9183",0.05,-0.5378,0.5971,-0.00025
585,"b21",0.1988,0.1501,500,1.32,"0.1860",0.05,-0.09616,0.4938,0.001197
585,"b22",-0.2714,0.1372,500,-1.98,"0.0485",0.05,-0.541,-0.00182,-0.00125
585,"b31",-0.03846,0.1557,500,-0.25,"0.8050",0.05,-0.3444,0.2674,-0.00078
585,"b32",0.02992,0.1418,500,0.21,"0.8329",0.05,-0.2486,0.3085,0.000831
585,"b41",1.194,0.184,500,6.49,"<.0001",0.05,0.8325,1.5555,8.8e-05
585,"b42",1.5254,0.1825,500,8.36,"<.0001",0.05,1.1668,1.884,-0.00017
585,"b51",-0.2933,0.1432,500,-2.05,"0.0411",0.05,-0.5746,-0.01195,0.000661
585,"b52",0.1461,0.128,500,1.14,"0.2544",0.05,-0.1054,0.3976,-6e-04
586,"b01",-2.8092,0.3861,500,-7.28,"<.0001",0.05,-3.5677,-2.0507,0.000761
586,"b02",-1.2326,0.2273,500,-5.42,"<.0001",0.05,-1.6791,-0.786,0.000287
586,"b11",0.4425,0.3889,500,1.14,"0.2558",0.05,-0.3216,1.2066,0.000502
586,"b12",-0.1768,0.2669,500,-0.66,"0.5080",0.05,-0.7012,0.3476,3.6e-05
586,"b21",0.03483,0.1665,500,0.21,"0.8343",0.05,-0.2922,0.3619,0.000217
586,"b22",-0.04731,0.1246,500,-0.38,"0.7043",0.05,-0.2921,0.1975,0.000131
586,"b31",-0.4252,0.1778,500,-2.39,"0.0172",0.05,-0.7746,-0.0758,0.000531
586,"b32",-0.142,0.1287,500,-1.1,"0.2704",0.05,-0.3948,0.1108,-0.00022
586,"b41",1.175,0.1986,500,5.92,"<.0001",0.05,0.7849,1.5652,0.00146
586,"b42",0.8998,0.1422,500,6.33,"<.0001",0.05,0.6205,1.1792,0.001078
586,"b51",-0.4673,0.1841,500,-2.54,"0.0115",0.05,-0.8291,-0.1056,0.000159
586,"b52",-0.377,0.1329,500,-2.84,"0.0047",0.05,-0.6381,-0.116,-0.00034
587,"b01",-2.0596,0.2989,500,-6.89,"<.0001",0.05,-2.6469,-1.4722,-3e-05
587,"b02",-1.4113,0.2397,500,-5.89,"<.0001",0.05,-1.8822,-0.9404,-2e-05
587,"b11",-0.3161,0.3414,500,-0.93,"0.3549",0.05,-0.9868,0.3546,-2e-05
587,"b12",-0.2514,0.2797,500,-0.9,"0.3693",0.05,-0.801,0.2982,-9.5e-06
587,"b21",0.5213,0.1756,500,2.97,"0.0031",0.05,0.1763,0.8663,0.000119
587,"b22",-0.0349,0.1376,500,-0.25,"0.7999",0.05,-0.3052,0.2354,5.9e-05
587,"b31",0.1397,0.1674,500,0.83,"0.4043",0.05,-0.1891,0.4685,9.8e-05
587,"b32",-0.1442,0.1334,500,-1.08,"0.2804",0.05,-0.4064,0.118,7.7e-05
587,"b41",0.8371,0.1857,500,4.51,"<.0001",0.05,0.4721,1.202,-0.00012
587,"b42",0.9577,0.1569,500,6.1,"<.0001",0.05,0.6495,1.266,4e-05
587,"b51",-0.4738,0.1691,500,-2.8,"0.0053",0.05,-0.806,-0.1417,-6e-05
587,"b52",-0.2249,0.1351,500,-1.66,"0.0966",0.05,-0.4904,0.04054,-7e-05
588,"b01",-2.3073,0.3368,500,-6.85,"<.0001",0.05,-2.9691,-1.6455,4e-05
588,"b02",-1.8732,0.2877,500,-6.51,"<.0001",0.05,-2.4385,-1.3078,0.000132
588,"b11",-0.1081,0.3615,500,-0.3,"0.7651",0.05,-0.8184,0.6022,5.2e-05
588,"b12",0.008894,0.3194,500,0.03,"0.9778",0.05,-0.6187,0.6365,3.3e-05
588,"b21",0.2236,0.1592,500,1.4,"0.1609",0.05,-0.08928,0.5364,1.3e-05
588,"b22",0.09855,0.1409,500,0.7,"0.4846",0.05,-0.1782,0.3753,3.5e-05
588,"b31",-0.3545,0.1779,500,-1.99,"0.0468",0.05,-0.704,-0.00497,0.000174
588,"b32",-0.2384,0.1538,500,-1.55,"0.1219",0.05,-0.5406,0.06389,-2e-05
588,"b41",1.3592,0.2026,500,6.71,"<.0001",0.05,0.9612,1.7572,1.7e-05
588,"b42",1.2364,0.1766,500,7,"<.0001",0.05,0.8894,1.5835,-2e-05
588,"b51",-0.2499,0.1675,500,-1.49,"0.1364",0.05,-0.579,0.0792,-0.00011
588,"b52",-0.2684,0.1472,500,-1.82,"0.0688",0.05,-0.5575,0.02074,-2e-05
589,"b01",-2.8608,0.3655,500,-7.83,"<.0001",0.05,-3.5789,-2.1427,1.1e-05
589,"b02",-1.4233,0.232,500,-6.13,"<.0001",0.05,-1.8792,-0.9675,-0.00037
589,"b11",0.8675,0.3719,500,2.33,"0.0201",0.05,0.1369,1.5981,0.000268
589,"b12",-0.2213,0.2765,500,-0.8,"0.4238",0.05,-0.7646,0.3219,-0.00022
589,"b21",0.4363,0.162,500,2.69,"0.0073",0.05,0.118,0.7546,0.000161
589,"b22",0.06364,0.1285,500,0.5,"0.6206",0.05,-0.1888,0.316,-0.00066
589,"b31",-0.4971,0.1745,500,-2.85,"0.0046",0.05,-0.84,-0.1542,9e-05
589,"b32",-0.1384,0.1424,500,-0.97,"0.3315",0.05,-0.4183,0.1414,-6e-05
589,"b41",0.7922,0.188,500,4.21,"<.0001",0.05,0.4229,1.1615,4.7e-05
589,"b42",0.9209,0.1584,500,5.81,"<.0001",0.05,0.6098,1.2321,-0.00024
589,"b51",-0.5575,0.164,500,-3.4,"0.0007",0.05,-0.8798,-0.2353,2e-04
589,"b52",-0.07341,0.1285,500,-0.57,"0.5679",0.05,-0.3258,0.179,-0.00058
590,"b01",-1.801,0.2747,500,-6.56,"<.0001",0.05,-2.3406,-1.2613,0.00012
590,"b02",-1.7603,0.2694,500,-6.53,"<.0001",0.05,-2.2897,-1.2309,-9.91e-06
590,"b11",-0.8246,0.3452,500,-2.39,"0.0173",0.05,-1.5029,-0.1464,5.5e-05
590,"b12",-0.09232,0.3034,500,-0.3,"0.7610",0.05,-0.6883,0.5037,-5e-05
590,"b21",0.09735,0.183,500,0.53,"0.5950",0.05,-0.2622,0.457,0.000125
590,"b22",0.05953,0.1521,500,0.39,"0.6956",0.05,-0.2392,0.3583,-6e-05
590,"b31",-0.3359,0.1763,500,-1.9,"0.0574",0.05,-0.6822,0.01054,4.2e-05
590,"b32",-0.2283,0.1503,500,-1.52,"0.1295",0.05,-0.5237,0.0671,-3e-05
590,"b41",0.9416,0.1842,500,5.11,"<.0001",0.05,0.5797,1.3035,7.2e-05
590,"b42",1.2565,0.1749,500,7.18,"<.0001",0.05,0.9129,1.6002,-1e-05
590,"b51",-0.505,0.1662,500,-3.04,"0.0025",0.05,-0.8315,-0.1785,5.3e-05
590,"b52",-0.2893,0.1368,500,-2.11,"0.0350",0.05,-0.5582,-0.02043,-2e-05
591,"b01",-2.5167,0.3475,500,-7.24,"<.0001",0.05,-3.1994,-1.834,8.8e-05
591,"b02",-1.7887,0.2689,500,-6.65,"<.0001",0.05,-2.317,-1.2604,-4e-05
591,"b11",0.06992,0.3577,500,0.2,"0.8451",0.05,-0.6329,0.7728,6.8e-05
591,"b12",-0.2595,0.3138,500,-0.83,"0.4088",0.05,-0.8761,0.3571,-1e-05
591,"b21",0.06615,0.1761,500,0.38,"0.7073",0.05,-0.2798,0.4121,-0.00021
591,"b22",0.0387,0.158,500,0.24,"0.8066",0.05,-0.2718,0.3492,-1.76e-06
591,"b31",-0.3406,0.1653,500,-2.06,"0.0399",0.05,-0.6654,-0.01575,1.2e-05
591,"b32",-0.08062,0.1446,500,-0.56,"0.5773",0.05,-0.3646,0.2034,9.7e-05
591,"b41",1.3607,0.2127,500,6.4,"<.0001",0.05,0.9428,1.7785,0.000156
591,"b42",1.1872,0.1822,500,6.52,"<.0001",0.05,0.8293,1.5451,1.8e-05
591,"b51",-0.5399,0.1725,500,-3.13,"0.0019",0.05,-0.8789,-0.2009,-2.46e-06
591,"b52",-0.0019,0.1477,500,-0.01,"0.9897",0.05,-0.2921,0.2883,-3.66e-06
592,"b01",-2.7352,0.3872,500,-7.06,"<.0001",0.05,-3.4959,-1.9744,4.9e-05
592,"b02",-1.4589,0.2519,500,-5.79,"<.0001",0.05,-1.9539,-0.964,0.000228
592,"b11",0.427,0.4048,500,1.05,"0.2920",0.05,-0.3683,1.2223,-5e-05
592,"b12",-0.3078,0.2919,500,-1.05,"0.2923",0.05,-0.8814,0.2658,7.1e-05
592,"b21",0.124,0.1696,500,0.73,"0.4651",0.05,-0.2092,0.4572,0.000303
592,"b22",-0.1647,0.132,500,-1.25,"0.2125",0.05,-0.424,0.09455,1.8e-05
592,"b31",-0.1487,0.171,500,-0.87,"0.3851",0.05,-0.4847,0.1874,-0.00017
592,"b32",-0.06597,0.1335,500,-0.49,"0.6213",0.05,-0.3282,0.1962,-2e-04
592,"b41",1.0578,0.2065,500,5.12,"<.0001",0.05,0.652,1.4636,1.4e-05
592,"b42",1.1307,0.1654,500,6.83,"<.0001",0.05,0.8057,1.4558,0.00021
592,"b51",-0.386,0.1789,500,-2.16,"0.0314",0.05,-0.7375,-0.03454,0.000247
592,"b52",-0.3778,0.14,500,-2.7,"0.0072",0.05,-0.6528,-0.1027,-0.00017
593,"b01",-2.0608,0.296,500,-6.96,"<.0001",0.05,-2.6424,-1.4792,-5.47e-06
593,"b02",-1.524,0.2453,500,-6.21,"<.0001",0.05,-2.0059,-1.0421,3.8e-05
593,"b11",-0.2133,0.3404,500,-0.63,"0.5311",0.05,-0.8821,0.4554,-3e-05
593,"b12",-0.259,0.2862,500,-0.9,"0.3659",0.05,-0.8214,0.3033,3.692e-06
593,"b21",0.2858,0.1683,500,1.7,"0.0901",0.05,-0.04485,0.6165,0.000108
593,"b22",0.1251,0.1406,500,0.89,"0.3740",0.05,-0.1511,0.4013,-7e-05
593,"b31",-0.08486,0.1719,500,-0.49,"0.6219",0.05,-0.4227,0.253,-2e-05
593,"b32",-0.08943,0.1427,500,-0.63,"0.5310",0.05,-0.3697,0.1909,-4e-05
593,"b41",0.8535,0.1859,500,4.59,"<.0001",0.05,0.4881,1.2188,1.4e-05
593,"b42",1.0493,0.1647,500,6.37,"<.0001",0.05,0.7257,1.3728,0.000103
593,"b51",-0.4488,0.1718,500,-2.61,"0.0092",0.05,-0.7863,-0.1113,7.8e-05
593,"b52",-0.253,0.1427,500,-1.77,"0.0768",0.05,-0.5334,0.02731,0.000105
594,"b01",-2.0377,0.296,500,-6.89,"<.0001",0.05,-2.6191,-1.4562,-3e-05
594,"b02",-1.125,0.2214,500,-5.08,"<.0001",0.05,-1.56,-0.69,-3e-05
594,"b11",-0.2673,0.3289,500,-0.81,"0.4166",0.05,-0.9135,0.3788,-2e-05
594,"b12",-0.5926,0.2691,500,-2.2,"0.0281",0.05,-1.1213,-0.06382,-1e-05
594,"b21",0.2245,0.1544,500,1.45,"0.1466",0.05,-0.07889,0.528,5.4e-05
594,"b22",-0.1219,0.1283,500,-0.95,"0.3423",0.05,-0.374,0.1301,4.6e-05
594,"b31",-0.3248,0.1602,500,-2.03,"0.0431",0.05,-0.6395,-0.01014,2.9e-05
594,"b32",-0.2137,0.134,500,-1.6,"0.1113",0.05,-0.477,0.0495,-0.00011
594,"b41",1.0886,0.1925,500,5.65,"<.0001",0.05,0.7104,1.4668,-6e-05
594,"b42",1.0948,0.1669,500,6.56,"<.0001",0.05,0.7668,1.4227,-2.5e-07
594,"b51",-0.5905,0.1664,500,-3.55,"0.0004",0.05,-0.9173,-0.2636,-0.00013
594,"b52",0.1125,0.1385,500,0.81,"0.4170",0.05,-0.1596,0.3846,8.515e-06
595,"b01",-2.5723,0.365,500,-7.05,"<.0001",0.05,-3.2893,-1.8553,-1e-05
595,"b02",-1.4525,0.2565,500,-5.66,"<.0001",0.05,-1.9565,-0.9485,1.382e-06
595,"b11",0.373,0.382,500,0.98,"0.3293",0.05,-0.3776,1.1237,-4e-05
595,"b12",-0.5471,0.2991,500,-1.83,"0.0679",0.05,-1.1347,0.04049,-5.65e-06
595,"b21",0.4035,0.1764,500,2.29,"0.0226",0.05,0.05696,0.7501,-4e-05
595,"b22",0.04114,0.1499,500,0.27,"0.7839",0.05,-0.2535,0.3358,5.4e-05
595,"b31",-0.1865,0.1613,500,-1.16,"0.2480",0.05,-0.5034,0.1303,-7e-05
595,"b32",-0.01172,0.1444,500,-0.08,"0.9353",0.05,-0.2954,0.272,-3e-05
595,"b41",0.9811,0.1842,500,5.33,"<.0001",0.05,0.6193,1.3429,2.2e-05
595,"b42",1.4058,0.179,500,7.85,"<.0001",0.05,1.0541,1.7575,-2e-05
595,"b51",-0.6102,0.1742,500,-3.5,"0.0005",0.05,-0.9523,-0.268,8.9e-05
595,"b52",-0.2157,0.1411,500,-1.53,"0.1269",0.05,-0.4929,0.06146,0.000179
596,"b01",-2.164,0.2979,500,-7.26,"<.0001",0.05,-2.7493,-1.5788,4.9e-05
596,"b02",-1.5463,0.2382,500,-6.49,"<.0001",0.05,-2.0142,-1.0784,-0.00019
596,"b11",0.04526,0.3381,500,0.13,"0.8936",0.05,-0.6191,0.7096,0.000132
596,"b12",-0.152,0.2876,500,-0.53,"0.5974",0.05,-0.717,0.413,-0.00015
596,"b21",0.3084,0.1706,500,1.81,"0.0713",0.05,-0.02685,0.6436,4.7e-05
596,"b22",-0.05454,0.1413,500,-0.39,"0.6997",0.05,-0.3322,0.2231,5.711e-06
596,"b31",-0.1841,0.1633,500,-1.13,"0.2601",0.05,-0.5051,0.1368,-3e-05
596,"b32",-0.04572,0.1377,500,-0.33,"0.7400",0.05,-0.3162,0.2248,-0.00012
596,"b41",0.76,0.1685,500,4.51,"<.0001",0.05,0.429,1.0911,0.000119
596,"b42",0.7681,0.1461,500,5.26,"<.0001",0.05,0.481,1.0551,-0.00017
596,"b51",-0.6078,0.1723,500,-3.53,"0.0005",0.05,-0.9464,-0.2692,5.7e-05
596,"b52",-0.1334,0.1387,500,-0.96,"0.3368",0.05,-0.406,0.1392,-0.00011
597,"b01",-2.1279,0.3217,500,-6.61,"<.0001",0.05,-2.7599,-1.4958,0.000372
597,"b02",-1.4026,0.2585,500,-5.43,"<.0001",0.05,-1.9105,-0.8948,6.6e-05
597,"b11",-0.1899,0.349,500,-0.54,"0.5865",0.05,-0.8756,0.4957,0.000229
597,"b12",-0.5003,0.2924,500,-1.71,"0.0877",0.05,-1.0747,0.07411,4.019e-06
597,"b21",0.2894,0.1613,500,1.79,"0.0735",0.05,-0.02758,0.6064,-0.00032
597,"b22",-0.2023,0.1336,500,-1.51,"0.1306",0.05,-0.4649,0.06021,0.000177
597,"b31",-0.3084,0.1643,500,-1.88,"0.0611",0.05,-0.6313,0.01443,0.00034
597,"b32",-0.327,0.1398,500,-2.34,"0.0197",0.05,-0.6016,-0.05233,9.2e-05
597,"b41",1.0854,0.1778,500,6.11,"<.0001",0.05,0.7361,1.4346,0.00041
597,"b42",1.2966,0.1655,500,7.83,"<.0001",0.05,0.9714,1.6218,5.4e-05
597,"b51",-0.1148,0.1589,500,-0.72,"0.4703",0.05,-0.427,0.1974,-0.00036
597,"b52",-0.2789,0.1389,500,-2.01,"0.0452",0.05,-0.5518,-0.00599,-2e-05
598,"b01",-2.167,0.3038,500,-7.13,"<.0001",0.05,-2.7639,-1.57,-0.00045
598,"b02",-1.3459,0.2321,500,-5.8,"<.0001",0.05,-1.8019,-0.8899,0.000178
598,"b11",-0.03228,0.3384,500,-0.1,"0.9241",0.05,-0.6971,0.6326,-0.00042
598,"b12",-0.545,0.2859,500,-1.91,"0.0572",0.05,-1.1068,0.0168,9.2e-05
598,"b21",0.3131,0.1699,500,1.84,"0.0659",0.05,-0.02071,0.647,-0.00018
598,"b22",-0.1252,0.1534,500,-0.82,"0.4146",0.05,-0.4265,0.1761,7.1e-05
598,"b31",0.1091,0.1576,500,0.69,"0.4891",0.05,-0.2006,0.4188,-7e-05
598,"b32",-0.256,0.1356,500,-1.89,"0.0596",0.05,-0.5224,0.01043,-0.00016
598,"b41",0.7403,0.1803,500,4.11,"<.0001",0.05,0.386,1.0946,-5e-05
598,"b42",0.9881,0.165,500,5.99,"<.0001",0.05,0.6639,1.3124,0.000567
598,"b51",-0.7123,0.1795,500,-3.97,"<.0001",0.05,-1.0649,-0.3597,-0.00027
598,"b52",0.004307,0.1545,500,0.03,"0.9778",0.05,-0.2992,0.3078,-8.13e-06
599,"b01",-2.164,0.2979,500,-7.26,"<.0001",0.05,-2.7493,-1.5788,4.9e-05
599,"b02",-1.5463,0.2382,500,-6.49,"<.0001",0.05,-2.0142,-1.0784,-0.00019
599,"b11",0.04526,0.3381,500,0.13,"0.8936",0.05,-0.6191,0.7096,0.000132
599,"b12",-0.152,0.2876,500,-0.53,"0.5974",0.05,-0.717,0.413,-0.00015
599,"b21",0.3084,0.1706,500,1.81,"0.0713",0.05,-0.02685,0.6436,4.7e-05
599,"b22",-0.05454,0.1413,500,-0.39,"0.6997",0.05,-0.3322,0.2231,5.711e-06
599,"b31",-0.1841,0.1633,500,-1.13,"0.2601",0.05,-0.5051,0.1368,-3e-05
599,"b32",-0.04572,0.1377,500,-0.33,"0.7400",0.05,-0.3162,0.2248,-0.00012
599,"b41",0.76,0.1685,500,4.51,"<.0001",0.05,0.429,1.0911,0.000119
599,"b42",0.7681,0.1461,500,5.26,"<.0001",0.05,0.481,1.0551,-0.00017
599,"b51",-0.6078,0.1723,500,-3.53,"0.0005",0.05,-0.9464,-0.2692,5.7e-05
599,"b52",-0.1334,0.1387,500,-0.96,"0.3368",0.05,-0.406,0.1392,-0.00011
600,"b01",-1.9693,0.289,500,-6.81,"<.0001",0.05,-2.5371,-1.4015,-3e-05
600,"b02",-1.3669,0.2422,500,-5.64,"<.0001",0.05,-1.8426,-0.8911,-0.00017
600,"b11",-0.07063,0.3297,500,-0.21,"0.8305",0.05,-0.7184,0.5771,-2e-05
600,"b12",-0.6121,0.2883,500,-2.12,"0.0342",0.05,-1.1784,-0.04572,-0.00016
600,"b21",0.06206,0.167,500,0.37,"0.7103",0.05,-0.266,0.3901,0.000308
600,"b22",-0.4284,0.1496,500,-2.86,"0.0044",0.05,-0.7224,-0.1344,0.000134
600,"b31",-0.05485,0.1477,500,-0.37,"0.7106",0.05,-0.3451,0.2354,-0.00027
600,"b32",-0.07304,0.1325,500,-0.55,"0.5818",0.05,-0.3334,0.1873,-2e-05
600,"b41",0.8433,0.1708,500,4.94,"<.0001",0.05,0.5077,1.1789,-0.00048
600,"b42",1.0307,0.1616,500,6.38,"<.0001",0.05,0.7131,1.3482,-6e-05
600,"b51",-0.2571,0.1496,500,-1.72,"0.0863",0.05,-0.5511,0.03681,0.000278
600,"b52",-0.09814,0.1353,500,-0.73,"0.4687",0.05,-0.364,0.1678,8.7e-05
601,"b01",-2.2264,0.3359,500,-6.63,"<.0001",0.05,-2.8864,-1.5664,-3e-05
601,"b02",-1.3916,0.2523,500,-5.52,"<.0001",0.05,-1.8873,-0.8958,-0.00017
601,"b11",-0.07087,0.3542,500,-0.2,"0.8415",0.05,-0.7667,0.6249,-3e-05
601,"b12",-0.2776,0.2922,500,-0.95,"0.3426",0.05,-0.8517,0.2965,-2e-04
601,"b21",0.1065,0.1596,500,0.67,"0.5048",0.05,-0.207,0.42,-0.00016
601,"b22",0.002561,0.13,500,0.02,"0.9843",0.05,-0.2529,0.258,0.000104
601,"b31",-0.3839,0.1547,500,-2.48,"0.0134",0.05,-0.6879,-0.07992,3.7e-05
601,"b32",-0.105,0.127,500,-0.83,"0.4088",0.05,-0.3545,0.1445,0.000411
601,"b41",1.1599,0.1864,500,6.22,"<.0001",0.05,0.7937,1.5262,-3e-05
601,"b42",1.0607,0.1541,500,6.88,"<.0001",0.05,0.7579,1.3636,6.3e-05
601,"b51",-0.5251,0.1643,500,-3.2,"0.0015",0.05,-0.8479,-0.2023,-0.00016
601,"b52",-0.2649,0.1322,500,-2,"0.0456",0.05,-0.5247,-0.00523,0.000212
602,"b01",-2.4724,0.3264,500,-7.57,"<.0001",0.05,-3.1137,-1.831,4.5e-05
602,"b02",-1.257,0.2253,500,-5.58,"<.0001",0.05,-1.6997,-0.8143,-0.00018
602,"b11",0.586,0.3428,500,1.71,"0.0880",0.05,-0.0876,1.2595,1.7e-05
602,"b12",-0.609,0.2765,500,-2.2,"0.0281",0.05,-1.1523,-0.06568,-0.00012
602,"b21",0.1598,0.1624,500,0.98,"0.3256",0.05,-0.1593,0.4789,-0.00012
602,"b22",-0.1908,0.1444,500,-1.32,"0.1869",0.05,-0.4744,0.09287,4.5e-05
602,"b31",-0.265,0.1572,500,-1.69,"0.0924",0.05,-0.5738,0.0438,-0.00013
602,"b32",-0.2583,0.1383,500,-1.87,"0.0623",0.05,-0.53,0.01328,0.00018
602,"b41",0.8896,0.174,500,5.11,"<.0001",0.05,0.5478,1.2314,0.000231
602,"b42",1.0966,0.1609,500,6.82,"<.0001",0.05,0.7805,1.4127,-4e-05
602,"b51",-0.6481,0.1689,500,-3.84,"0.0001",0.05,-0.9798,-0.3163,0.000262
602,"b52",-0.335,0.1424,500,-2.35,"0.0190",0.05,-0.6148,-0.05524,4.8e-05
603,"b01",-2.3418,0.3351,500,-6.99,"<.0001",0.05,-3.0001,-1.6834,2e-05
603,"b02",-1.848,0.2806,500,-6.59,"<.0001",0.05,-2.3994,-1.2966,8.7e-05
603,"b11",-0.4772,0.3781,500,-1.26,"0.2075",0.05,-1.2201,0.2657,-4e-05
603,"b12",-0.5958,0.3346,500,-1.78,"0.0756",0.05,-1.2532,0.06167,5e-05
603,"b21",-0.02968,0.183,500,-0.16,"0.8712",0.05,-0.3891,0.3298,-3e-05
603,"b22",-0.4436,0.1692,500,-2.62,"0.0090",0.05,-0.776,-0.1112,2.7e-05
603,"b31",-0.3369,0.1675,500,-2.01,"0.0449",0.05,-0.666,-0.00777,-0.00017
603,"b32",0.000564,0.1497,500,0,"0.9970",0.05,-0.2936,0.2947,-1e-04
603,"b41",1.3224,0.2053,500,6.44,"<.0001",0.05,0.919,1.7259,1.1e-05
603,"b42",1.1598,0.1827,500,6.35,"<.0001",0.05,0.801,1.5187,5.4e-05
603,"b51",-0.7006,0.1972,500,-3.55,"0.0004",0.05,-1.088,-0.3132,3.2e-05
603,"b52",-0.4226,0.1684,500,-2.51,"0.0124",0.05,-0.7533,-0.0918,-5e-05
604,"b01",-2.1911,0.3113,500,-7.04,"<.0001",0.05,-2.8027,-1.5795,-0.00015
604,"b02",-1.461,0.2475,500,-5.9,"<.0001",0.05,-1.9473,-0.9746,0.000104
604,"b11",0.08405,0.3277,500,0.26,"0.7977",0.05,-0.5597,0.7278,2.6e-05
604,"b12",-0.1611,0.2787,500,-0.58,"0.5637",0.05,-0.7087,0.3866,0.000172
604,"b21",-0.03428,0.1632,500,-0.21,"0.8337",0.05,-0.3549,0.2864,0.000134
604,"b22",0.07265,0.1391,500,0.52,"0.6017",0.05,-0.2006,0.3459,-0.00015
604,"b31",-0.08283,0.1522,500,-0.54,"0.5865",0.05,-0.3818,0.2161,-4e-05
604,"b32",-0.1992,0.1307,500,-1.52,"0.1282",0.05,-0.456,0.05766,-1e-05
604,"b41",1.2126,0.1778,500,6.82,"<.0001",0.05,0.8634,1.5619,3.7e-05
604,"b42",1.1741,0.1566,500,7.5,"<.0001",0.05,0.8664,1.4819,0.000123
604,"b51",-0.5175,0.1573,500,-3.29,"0.0011",0.05,-0.8266,-0.2085,0.000439
604,"b52",-0.2853,0.1346,500,-2.12,"0.0345",0.05,-0.5497,-0.02094,0.000228
605,"b01",-2.4239,0.3455,500,-7.02,"<.0001",0.05,-3.1027,-1.7451,-0.00018
